Country,Region,Flag,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Luxembourg,Europe,https://public.flourish.studio/country-flags/svg/lu.svg,0.574399242,0.539409748,0.618143702,0.583731948,0.471960985,0.502421694,0.295317396,0.337709781,0.281249612,0.40912315,0.425527321,0.267663209,0.552883013,0.505601379,0.536944881,0.615212647,0.769149975,0.728941254,0.768972907,0.759476484,0.599240762,0.758177644,0.93275838,0.836355252,0.554533671,0.523635527,0.584679696,0.485802782,0.458958402,0.612713851,0.720846359,0.477799838,0.675399533,0.96924422,0.677829946,0.923007457,0.817815288,0.627941148,0.473773946,0.544504774,0.476165444,0.577002138,0.625658928,0.709126165,0.590227117,0.566388156,0.338641513,0.535216009,0.678723504,0.632749883,0.598349966,0.702307017,0.499607814,0.514583954,0.57375903
Malaysia,Asia,https://public.flourish.studio/country-flags/svg/my.svg,5.637512842,5.695475696,5.902730543,6.421859153,7.732367328,8.244527738,6.512584519,6.351826322,5.672501425,5.07514481,4.881982943,4.145222437,3.026174578,2.592730755,2.588845269,3.071440306,3.319118024,2.963373832,3.002368597,5.510137849,6.017083453,5.868520406,6.85742545,7.453384012,6.16852157,4.345973294,3.965693693,3.533811863,3.836674095,4.695248153,4.320379707,3.22648824,2.232188125,2.56437153,3.83786367,3.186024401,2.726376987,2.260989383,1.94167545,1.981595647,1.989391749,2.002759826,1.75838091,2.211771673,2.001404889,1.782000993,2.167023292,2.303996508,2.79337941,3.123137644,3.186267906,4.324506066,5.67585763,5.650489319,5.678379999
Mexico,Americas,https://public.flourish.studio/country-flags/svg/mx.svg,8.43892431,9.102433595,9.728296597,10.25306724,9.903311092,10.38527437,9.58694884,9.242083128,9.031307551,8.367506966,7.113699663,7.598920597,8.014355853,6.009757086,6.035845402,5.200423803,6.854702676,6.122105022,5.597673766,6.090405739,6.99295175,5.394561582,4.727404835,5.314745826,5.844750638,5.363754104,4.771835824,5.55897465,5.498064795,3.953704557,5.469208877,6.020266492,4.979131151,4.446906239,5.841506325,5.642788799,4.879449393,4.107449652,3.231787564,3.864174891,3.971170331,4.202944246,3.730982899,5.210171031,3.556022963,4.774764243,4.419679022,3.842327907,3.339487424,4.633470613,3.662775582,3.573245166,3.634182613,3.714505099,2.749846047
Morocco,Africa,https://public.flourish.studio/country-flags/svg/ma.svg,19.23704992,12.63713454,10.59089102,11.20239782,13.2239722,12.41921936,13.19131089,12.8116271,8.590805663,9.016265235,6.731122251,6.098086281,7.442529219,7.272705487,7.285302623,6.955459316,4.840226759,2.619894995,2.145151366,1.610226047,2.070064024,2.649244765,3.301288049,3.546127731,3.985497507,4.105888092,4.074400573,2.86066806,1.29962074,2.237048886,1.658374443,5.091773862,5.213625837,4.333982197,1.936448312,1.699956437,1.878019415,1.777598463,3.018286773,2.906394943,1.612904447,1.599791629,1.473496346,1.346923693,3.854271726,4.666283763,2.551459722,2.027093679,3.35456549,1.931896648,2.173700758,1.424184813,1.275408853,1.753687769,1.18616109
Netherlands,Europe,https://public.flourish.studio/country-flags/svg/nl.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001012975,0.00096556,0.000315017,0.000628537,0.011575862,0.025940641,0.031146117,0.035516498,0.027005059,0.029673382,0.025090709,0.021867615,0.025606455,0.031044782,0.025254962,0.039334471,0.031010228,0.02878514,0.018661813,0.023849788,0.021345353,0.02589894,0.025821176,0.024278382,0.023827149,0.02393195,0.013613698,0.025625616,0.028749344,0.029650745,0.0241786,0.025393576,0.01556242,0.018495513,0.018997936
New Zealand,Oceania,https://public.flourish.studio/country-flags/svg/nz.svg,33.39249249,33.90326383,34.91849426,35.82459745,34.78863805,34.01793849,36.97134145,36.73435306,34.88888246,34.83326643,37.68312833,33.90303596,31.56161053,34.00605276,39.61430344,41.48241881,42.12862514,37.86319113,39.31088572,38.44280496,36.73752819,38.01730069,36.99731721,37.2516521,40.64018675,35.357776,34.19678925,31.45002126,33.98398251,35.48680789,36.41501318,34.10655899,30.25270413,32.9111218,29.50132523,30.14937931,26.77735062,29.50654221,28.68427959,31.84773925,27.99926978,27.87628344,27.83343299,26.07921388,28.1641933,27.96026373,28.12332039,25.34313159,25.25232263,25.29969784,25.12554069,26.23738249,25.0106907,26.19445461,24.88982868
North Macedonia,Europe,https://public.flourish.studio/country-flags/svg/mk.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.612164169,8.040683888,7.829672046,4.803561242,6.817593085,7.804938244,7.127236926,8.374555655,8.91889285,11.96195703,10.60772968,5.975138161,7.35325288,11.7957292,12.80972707,12.42969779,13.44430812,8.212473049,7.022982292,10.7396689,18.93407106,11.06398359,8.595703199,13.58594485,11.06654536,16.19347001,15.78094209,9.507807171,15.3307285,9.272378614
Norway,Europe,https://public.flourish.studio/country-flags/svg/no.svg,66.50186851,63.97106535,65.18662835,65.74337047,62.42588261,60.01969597,62.5132327,62.84811085,64.15756004,66.94558344,66.59802564,65.94366573,62.82042826,62.72855211,64.44537964,63.82172547,67.23571787,67.81243443,70.60153326,69.83586571,68.1852766,65.56191894,67.05154466,68.63278936,70.13197516,71.05462562,70.01151053,70.44409468,69.73244355,67.51181734,69.33443497,64.40263078,64.75779053,65.66918296,67.21565582,70.98235345,66.03541164,67.80600336,62.02596727,62.42333639,67.9705452,64.80192522,67.28018142,68.03264296,65.94520562,63.25405647,64.08145015,67.76483971,65.07315165,66.54796269,66.22609019,67.8607487,67.24097994,65.8713839,63.76536565
Oman,Asia,https://public.flourish.studio/country-flags/svg/om.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakistan,Asia,https://public.flourish.studio/country-flags/svg/pk.svg,7.455920931,7.400190792,7.923704671,8.39188371,8.814121395,7.922165648,10.64989981,12.70973982,12.57063233,11.81305514,12.61009129,13.48913943,14.81638411,17.20297058,17.0592747,16.11954614,15.65203165,15.97318156,17.3222567,16.96219505,16.7639466,15.10812787,17.73673277,17.49913205,16.75956529,15.69370582,15.85093763,16.46805753,16.36226652,15.51196623,15.54095256,15.90926806,12.21315124,14.89776505,12.71338582,10.15750503,10.27303398,10.97823409,12.08201408,11.49282829,12.88857953,11.96294268,11.7067365,9.978656258,10.29426106,10.56650386,10.78852035,4.036258961,15.88064135,10.6598084,10.2115771,9.832759226,8.178593699,7.490892857,8.914250605
Peru,Americas,https://public.flourish.studio/country-flags/svg/pe.svg,13.01596135,11.52018967,12.68535935,13.37036436,14.45162879,13.37950634,15.52054746,17.93258685,16.78772237,15.84335387,16.12568189,16.81949218,17.38819559,17.96193948,18.68624546,18.29003706,19.8706857,20.88360471,22.81338226,23.23176643,25.25762271,25.30596976,25.46434241,24.99921463,27.44431609,27.64413706,30.61849586,26.43856966,29.58186049,29.36822602,27.32853733,27.21590337,26.76007025,27.86620517,28.51772767,30.82074282,33.77503765,33.60620377,34.81028376,30.6791585,29.89287803,32.29775873,29.19287733,26.23281376,26.65565669,23.70333414,22.4252976,22.63373018,22.27503922,21.53402627,21.45238657,20.17325514,24.4360762,24.45812342,24.60245188
Philippines,Asia,https://public.flourish.studio/country-flags/svg/ph.svg,7.898927212,7.166336584,7.051466135,6.390205978,6.294849511,6.391973406,5.146678082,5.937587347,5.471274103,5.072310446,5.191144189,6.147843626,4.309087678,5.494913263,5.403868138,6.722295583,7.147083603,7.450352851,7.252157436,10.60855332,11.56665225,12.3433376,9.914045784,10.73618452,10.27235938,9.242015201,8.095107676,6.019584714,6.594284547,7.236461159,6.906002674,7.245165117,5.811091568,4.777081446,7.257797224,7.237410008,6.647500734,6.581516404,7.065871017,7.418915308,7.225770203,8.774854046,7.228940995,7.998917518,7.86424469,6.045012486,7.32482178,7.471737659,6.776820086,5.841857322,5.02560208,4.282358892,4.593594077,4.339879067,4.302207527
Poland,Europe,https://public.flourish.studio/country-flags/svg/pl.svg,0.320783491,0.314648961,0.326531713,0.318623968,0.240415575,0.498131548,0.427783798,0.388525957,0.369454042,0.521272582,0.453162471,0.355556314,0.40569369,0.385202579,0.351544927,0.436423574,0.440371974,0.312246098,0.337420414,0.272833004,0.350928975,0.285457423,0.296473613,0.32626365,0.304210395,0.325283851,0.334355099,0.369771873,0.365278179,0.444559041,0.472920962,0.460994826,0.472799643,0.581128783,0.553113315,0.575192036,0.635382362,0.625530032,0.440548694,0.541787149,0.557158584,0.489741804,0.562414958,0.504861022,0.575395305,0.659581805,0.521170999,0.467149522,0.55427363,0.512136687,0.422582508,0.468639276,0.537116988,0.407356625,0.41355116
Portugal,Europe,https://public.flourish.studio/country-flags/svg/pt.svg,22.51970767,27.37914169,26.58364804,24.68793279,27.77855059,21.27919496,20.52903943,21.69909857,20.28071099,20.70805584,17.0256789,12.81326209,23.6934089,24.4142394,23.86906179,17.49809404,11.11476407,14.19102958,15.91205497,18.61408405,20.00295813,15.00072528,15.76570731,19.02833528,8.325258309,12.9421311,12.31365052,6.23688937,11.17324593,13.48065247,9.604348289,16.55071667,14.46772303,13.12646146,7.176556941,10.81889894,13.14973206,7.291860577,14.28518856,9.059082874,4.313899795,10.04055233,9.119283965,6.365242897,7.688474782,14.25075247,10.59408224,5.612797512,12.45121875,13.94188764,7.777966396,13.28910343,4.990705223,10.41034728,7.555396939
Qatar,Asia,https://public.flourish.studio/country-flags/svg/qa.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romania,Europe,https://public.flourish.studio/country-flags/svg/ro.svg,1.002247192,0.967740894,1.236918746,1.230193783,1.519022667,1.785061117,2.727653128,4.232142536,3.997148916,4.459375604,4.515678279,3.626963965,3.943441758,4.159308109,4.357761042,4.811356456,4.838006469,4.540827179,3.87051027,4.400348703,4.955462405,4.123870215,4.123396035,5.340938578,4.934177406,4.323312197,6.516608295,5.924427117,6.654991626,7.211532689,8.403137624,7.978898568,9.355612246,11.03709245,12.16658566,9.83568968,9.756261712,10.04174563,8.235342762,9.843482586,11.9600617,10.57131448,9.476650943,10.14023386,10.44485151,13.17479141,9.469733724,8.015684599,10.49795941,12.60550444,11.20698462,12.10776127,9.510541493,11.31566831,10.15066175
Russia,Europe,https://public.flourish.studio/country-flags/svg/ru.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66025384,4.711405553,4.511934056,4.390557918,4.341722859,4.616541936,4.715806166,5.031500102,5.451515898,6.032353745,6.387873536,5.808848344,6.268607329,6.322683205,6.323130468,6.350498807,6.583966982,6.123756462,5.721616455,6.362611515,6.218841625,5.946518207,6.001543654,5.526240909,6.111638346,5.582238996,5.260774244,5.229981621,5.836394178,5.533744372,5.436821713,5.811409973,5.771894609,5.678649393,5.813593116
Saudi Arabia,Asia,https://public.flourish.studio/country-flags/svg/sa.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,Asia,https://public.flourish.studio/country-flags/svg/sg.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,Europe,https://public.flourish.studio/country-flags/svg/sk.svg,5.801399277,5.369315483,4.574327697,3.801651169,2.831853618,3.863932194,2.703494964,2.69263128,2.212642588,3.538468154,3.043588387,2.95876873,3.357853612,3.001753656,2.433822961,2.870935178,2.520315833,2.236634593,2.367543601,1.865156651,2.463294723,1.966570503,2.218334944,2.004760221,2.21007216,2.111714283,1.767830771,2.529227872,4.615237886,5.892163065,6.511099212,5.597322043,5.481864177,5.696381353,5.926230255,5.923004408,6.11771387,6.438758495,4.115935365,5.101356064,5.446155231,5.322394792,5.700476895,5.174715231,6.131895069,6.596496871,4.889343152,5.549143857,6.373338791,6.208443984,5.76175433,5.972241208,5.695906932,4.777251387,5.80947614
Slovenia,Europe,https://public.flourish.studio/country-flags/svg/si.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.06197969,14.63802729,14.84969084,12.7972655,13.47552482,12.26865133,13.19318919,10.85771301,12.09439618,13.25366464,13.71967355,12.90551309,11.24017295,10.15482601,13.18275666,11.05781628,11.30398597,10.28309491,11.50955434,14.56555467,13.87011984,11.1731248,12.55067831,15.01332565,19.16063844,13.13674193,14.42825819,12.18835692,14.55507817,14.18056622
South Africa,Africa,https://public.flourish.studio/country-flags/svg/za.svg,0.029015483,0.028055689,0.019458514,0.017017544,0.014465288,0.016478912,0.068528161,0.494086823,0.542415926,0.605993644,0.562375695,0.902723379,0.913069694,0.904480796,0.525346697,0.426762639,0.610894605,0.349054053,0.201719866,0.173767546,0.189615426,0.484305421,0.474909797,0.84365231,0.770578615,0.272653523,0.538503708,0.203525558,0.039576015,0.279196402,0.131582565,0.321733714,0.49908516,0.387345043,0.170504476,0.25825812,0.398980296,0.492878588,0.179425986,0.187563681,0.275850719,0.584610376,0.559559603,0.227982964,0.261838513,0.202854565,0.548125743,0.183887765,0.197400163,0.315101983,0.144609702,0.119660212,0.149337995,0.128503158,0.125531466
South Korea,Asia,https://public.flourish.studio/country-flags/svg/kr.svg,2.642158078,3.021255634,2.543085647,2.16323637,2.754162607,2.027410477,2.026262459,2.025623921,1.537205126,2.19462241,1.761990345,1.673969858,1.133196898,1.313533061,1.447786922,1.176322336,1.520088292,1.003100572,1.234794291,0.984726414,1.420998773,1.23722551,1.424166422,0.638934291,0.876941443,1.225094624,0.80586198,0.634616133,0.789803009,0.406278543,0.437499732,0.34795166,0.367671944,0.6057372,0.54051814,0.491268858,0.277317673,0.36539342,0.531541815,0.457660351,0.375531713,0.346725996,0.349860039,0.288594388,0.261773282,0.316421749,0.375564348,0.322753128,0.342743304,0.216917992,0.16488224,0.212209068,0.204609553,0.240056267,0.200476291
Spain,Europe,https://public.flourish.studio/country-flags/svg/es.svg,16.37904964,20.08838022,15.44513307,15.80436916,17.53926468,14.73040765,15.33466875,15.81722175,11.74753397,11.93515881,9.895683487,7.425488204,13.6126982,13.77241815,14.74719414,9.314307807,6.851871219,8.233379829,8.262845362,9.481968783,9.500801062,7.875414216,7.851711277,9.691937811,5.064156196,6.654358712,6.90059561,4.559013527,6.076368121,6.709537815,5.295426741,8.790206688,7.273788061,6.788723726,4.423003752,5.414850079,7.137410226,3.916454031,6.588628709,4.855147008,2.69988889,3.830529346,3.925319086,3.470339237,4.181570985,6.519105531,4.81649208,3.241683655,6.044585668,6.526524842,4.600066133,5.863319675,2.923798325,5.416186962,3.970178991
Sri Lanka,Asia,https://public.flourish.studio/country-flags/svg/lk.svg,15.60243549,16.48070834,16.52575488,18.26921803,20.19390497,14.57589918,17.28191047,16.40546036,13.39531269,21.87379433,23.79530105,24.47785546,25.0030692,24.39585161,25.1431303,25.21483656,23.29179134,21.49955521,15.94684656,27.60362219,32.40960239,34.81361,27.85935064,32.23167983,35.05295898,36.19944199,34.73795757,29.62794069,36.18416925,35.5429685,35.9745132,24.90994495,24.4886362,25.64222328,25.21207978,17.91813357,17.67617883,14.88108305,17.4867108,16.08382195,16.21347076,19.89376832,16.54249091,18.41185153,16.66711571,22.42906964,17.23349037,12.24542222,25.12344216,18.26490857,18.72083832,12.36034094,11.09843871,16.48017188,11.99798442
Sweden,Europe,https://public.flourish.studio/country-flags/svg/se.svg,33.52618045,30.75306804,32.56697098,30.11160015,25.77356292,24.05814843,29.73230266,29.83287409,31.44945264,32.52852865,30.8957825,27.60174569,27.29341028,25.30531841,25.3701365,26.01380311,26.65301648,25.82579438,30.07411269,30.39005691,29.22798702,24.14571084,29.17382585,29.04191193,30.51494686,30.3134354,27.86989842,32.58124774,33.07045656,26.09244949,29.78542696,23.20421277,30.03701546,30.03161311,29.6664056,35.19752567,32.77014103,29.14600817,24.32695989,25.47182183,29.69037518,26.62318784,28.0458481,29.64568343,30.50350699,29.13593693,29.66024289,32.79803353,27.00945597,28.15466939,32.15443224,26.9168522,27.23082449,26.35022808,26.87218012
Switzerland,Europe,https://public.flourish.studio/country-flags/svg/ch.svg,37.57337793,39.98512635,40.62696078,38.1872427,35.26636928,33.24760089,32.32569829,27.31024552,27.100597,29.75301504,33.25071131,27.82769379,33.92756642,31.11099507,29.36010258,30.93899817,32.57224378,34.07585456,31.89480329,28.01433747,28.12683018,27.49499864,29.18120568,29.90775745,26.57263891,25.49166426,26.73771533,26.82900998,29.45197023,30.63367545,29.07906466,24.54134795,27.22063286,26.60529276,30.49246002,28.757936,30.02587451,27.24146142,27.04609544,26.46514011,25.34010662,23.9873349,27.51511762,27.0462005,26.71944105,27.54586487,25.89757584,29.07646682,28.0555082,28.9432663,29.62350741,28.36395682,27.74676113,27.62015814,27.55749451
Taiwan,Asia,https://public.flourish.studio/country-flags/svg/tw.svg,10.27743661,9.868820548,8.945063416,11.44092779,8.617755228,7.426265566,6.375796011,7.02272482,5.612516472,8.125724745,8.248162091,5.503704838,4.709683203,4.924532443,4.267487244,2.591306153,4.539392368,4.510036593,4.166132173,3.45795048,4.051476292,3.813883802,3.190060927,2.467294131,2.416525585,2.985166357,1.706943472,2.754261561,1.628924718,1.896277432,1.711905041,1.608195314,1.671241827,1.86978122,1.378977252,1.220279883,1.312064819,0.683335912,0.708058373,0.709354586,0.866219208,0.864790372,0.89132512,0.912030646,0.801655932,0.844521038,0.809312031,1.139490994,1.060769331,0.820441139,0.853689458,1.225271751,1.007324075,0.810858726,1.027420256
Thailand,Asia,https://public.flourish.studio/country-flags/svg/th.svg,7.645425555,8.119021455,9.171382963,7.333314158,5.1620607,7.413981551,7.672151627,5.326396808,5.465403695,6.874210104,8.621872508,8.736983074,7.122352034,4.225105895,6.200689607,2.414555848,5.572657318,7.02137148,6.058715975,6.139050614,5.298786238,7.448281069,4.760045726,3.894465523,5.02280415,3.773763902,3.141949012,2.62769987,2.004374643,2.17930382,2.976066173,2.880545588,2.682575246,2.080878195,1.304417026,2.203683238,2.176676225,2.347078822,2.106885557,1.600768959,1.479524445,2.030327485,1.934774344,1.665167843,1.605259587,1.15155782,1.63511073,1.617949901,1.018089075,0.941538856,0.661662387,0.606466412,0.785205979,1.232659312,1.020103834
Trinidad and Tobago,Americas,https://public.flourish.studio/country-flags/svg/tt.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,Asia,https://public.flourish.studio/country-flags/svg/tr.svg,6.651296132,6.218229755,6.123480823,7.01116416,6.96772389,5.767372564,4.479845682,4.923438787,3.526708482,4.460361148,7.052164046,8.89177754,8.312572972,8.563576566,10.015591,10.63493634,11.72523413,12.06587841,9.330585456,10.4969505,8.714544645,7.879027257,10.85894577,15.39960164,9.687558012,11.52630528,11.06133216,12.33052298,14.51870015,13.49783459,14.02122263,14.64375386,13.76444394,14.23935111,11.99085203,9.984523958,8.481316699,10.81990108,10.64684464,12.9048951,10.75035212,10.77153594,8.153501006,7.49179285,7.942794742,10.80125838,10.15219717,10.51437951,10.8425618,7.125529537,10.69281419,10.13347295,8.228057881,8.535400403,12.25843654
Turkmenistan,Asia,https://public.flourish.studio/country-flags/svg/tm.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005823636,0.004678798,0.004703346,0.004671526,0.004546817,0.005486298,0.00534136,0.007830336,0.011358108,0.008516856,0.010345671,0.00888049,0.011595773,0.01117642,0.009756697,0.00731184,0.005754921,0.006779578,0.004877582,0.004894288,0.00480346,0.004724765,0.004837039,0.005861827,0.003572187,0.003295994,0.002951256,0.002690131,0.00301062,0.002885971,0.002397739,0.002407128,0.002417251,0.002147621,0.001942109
Ukraine,Europe,https://public.flourish.studio/country-flags/svg/ua.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.072120334,1.061426136,0.93587548,1.163443909,1.032065096,0.920975715,1.10791593,0.855954714,1.41566572,1.838184196,1.566709879,1.411287574,1.707404199,2.786902427,2.524276277,1.980233855,2.127793537,1.706401246,1.588265336,2.006012614,2.087723197,2.133282398,1.678633056,1.956209267,2.374794738,2.431139293,1.935698416,1.889613071,2.609807092,1.811806406,1.384643052,1.867880372,2.331179018,2.635088409,1.789708173
United Arab Emirates,Asia,https://public.flourish.studio/country-flags/svg/ae.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Europe,https://public.flourish.studio/country-flags/svg/gb.svg,0.553516967,0.541824925,0.583393096,0.429142189,0.362299337,0.494374317,0.374538295,0.369117279,0.400083843,0.446890671,0.446866874,0.517583558,0.442902761,0.453378925,0.457788796,0.461833219,0.530895473,0.552212659,0.550071674,0.550367307,0.460277274,0.540033565,0.474910195,0.546885872,0.533321209,0.567829209,0.492942791,0.585203284,0.465446375,0.560297689,0.507621271,0.353411021,0.465670013,0.536428107,0.562122034,0.531260194,0.416201511,0.499480585,0.329932425,0.489433352,0.489004294,0.459232589,0.5202579,0.5342929,0.568738632,0.37921518,0.6317836,0.5781268,0.511706215,0.67675077,0.7105982,0.637717743,0.670985751,0.618144127,0.683551707
United States,Americas,https://public.flourish.studio/country-flags/svg/us.svg,3.794768478,3.610074864,3.964643942,3.752600108,3.997347382,3.828292492,4.027906367,3.922023683,3.760399717,4.260685413,4.352016344,3.906292583,2.966180227,3.743391614,3.69467691,3.78105452,3.681311181,4.547998063,4.903355616,4.503250091,3.957635892,4.067891681,3.384033945,2.893505495,3.399623993,3.611541592,3.555739253,3.065856683,3.336019673,3.041905661,3.573847352,3.85981153,3.924497739,3.528171172,3.407871744,2.871228901,2.252136698,2.709278264,2.808050185,2.662735202,2.685206203,2.887454025,2.411737763,2.545140965,2.883220876,2.629296861,3.244834609,2.871849011,2.705882472,2.554241758,2.472544295,2.637519459,2.940271007,2.751644194,2.593944948
Uzbekistan,Asia,https://public.flourish.studio/country-flags/svg/uz.svg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.132268297,2.706643316,3.890001002,3.878928931,2.933597066,3.637051128,3.258246494,3.567995594,3.882769762,3.844221314,3.388361252,3.463604591,3.098207288,3.085262818,2.699423057,2.744206343,2.783423911,2.778956451,3.437144276,3.061890346,3.311797118,3.008812987,3.110135604,2.231618735,3.265457562,4.13011546,2.73566175,3.095895859,3.023967535,2.853552786,2.900846013,3.72431959,4.24153152,2.8851801,3.248518314
Venezuela,Americas,https://public.flourish.studio/country-flags/svg/ve.svg,1.988491105,2.007181622,2.232892137,3.478545217,3.995061612,5.095202965,6.588556115,6.962864364,6.290131502,7.534361723,8.39968669,9.1027796,9.393355033,9.244237572,9.764348203,8.932666903,8.906300932,9.154664897,10.50281138,11.55138873,12.58941966,13.02053801,16.00535412,17.05119373,17.13885498,17.2099019,20.63302772,20.22794949,20.53781854,20.43435156,19.89993016,21.3919193,21.52339259,20.51345341,22.25163251,22.64167698,20.39699645,20.00495608,22.50721483,23.23063928,24.33624301,22.97392245,23.14519986,23.24099452,22.96395286,21.61700894,22.28902494,20.91818933,21.75579466,21.12747927,20.28899686,18.68519104,18.69103604,20.77704019,25.32683937
Vietnam,Asia,https://public.flourish.studio/country-flags/svg/vn.svg,3.212997273,2.107180691,1.685564495,1.814539865,1.728234987,1.840886395,2.113071159,1.497878839,1.412419975,1.899647696,2.034688698,3.920302241,3.947796419,5.078018327,5.89288128,7.670958532,7.751408782,7.511152691,5.62616943,7.299261507,6.782240862,5.897575452,5.147134705,6.668133015,15.1020539,19.66396333,22.78489116,23.87968979,23.04773554,23.95218961,23.62483902,23.36282384,19.61954711,17.2619506,20.77616752,19.27927413,21.22600843,19.24296807,18.4798519,14.08586853,12.27028372,15.90316819,16.46961764,15.26143605,17.19283889,14.29590318,17.97747834,22.09407916,22.32712323,21.80317641,17.98136748,19.22376136,24.08052633,20.31424183,14.18879643
